PTS_home,FG_PCT_home,FT_PCT_home,AST_home,REB_home,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away
118.6,0.5158,0.796,30.8,46.8,113.6,0.4918000000000001,0.7162000000000001,0.3566
118.6,0.4643999999999999,0.7935999999999999,22.4,41.6,118.2,0.5109999999999999,0.7898,0.3434
104.4,0.42960000000000004,0.7475999999999999,26.4,39.2,119.8,0.5128,0.807,0.38639999999999997
115.0,0.5156,0.8126000000000001,29.0,46.2,106.0,0.4566,0.7312000000000001,0.33580000000000004
116.0,0.46440000000000003,0.8294,29.8,40.6,111.4,0.47879999999999995,0.821,0.3736
104.6,0.4208,0.7792,23.8,41.0,108.8,0.4708,0.8565999999999999,0.382
105.8,0.4462,0.7468,26.6,46.2,110.4,0.46180000000000004,0.7472,0.3654
118.6,0.4643999999999999,0.7935999999999999,22.4,40.8,109.8,0.46820000000000006,0.8,0.4298
115.0,0.5156,0.8126000000000001,29.0,45.6,102.8,0.4241999999999999,0.857,0.29480000000000006
111.0,0.43099999999999994,0.8847999999999999,18.0,44.2,110.6,0.4702,0.7844,0.37979999999999997
105.8,0.4462,0.7468,26.6,45.0,109.2,0.473,0.7778,0.346
108.4,0.4558000000000001,0.6774,21.0,41.0,116.6,0.5035999999999999,0.7584,0.3254
104.6,0.4208,0.7792,23.8,44.2,108.2,0.48,0.775,0.367
101.8,0.4412,0.7596,23.8,40.6,111.4,0.47879999999999995,0.821,0.3736
108.8,0.46840000000000004,0.8384,25.4,44.4,101.2,0.44060000000000005,0.7282,0.3734
112.4,0.47380000000000005,0.7314,24.0,42.8,125.4,0.4892,0.8266,0.39699999999999996
118.6,0.5158,0.796,30.8,44.4,106.6,0.44299999999999995,0.6946,0.41859999999999997
106.0,0.4566,0.7312000000000001,23.4,49.2,116.0,0.46440000000000003,0.8294,0.36300000000000004
109.8,0.46820000000000006,0.8,21.8,50.2,104.4,0.42960000000000004,0.7475999999999999,0.34199999999999997
106.8,0.4286,0.76,24.8,40.2,114.2,0.5178,0.8562,0.4426
119.8,0.5128,0.807,30.6,45.6,102.8,0.4241999999999999,0.857,0.29480000000000006
113.6,0.4918000000000001,0.7162000000000001,25.8,41.6,118.2,0.5109999999999999,0.7898,0.3434
108.8,0.4708,0.8565999999999999,25.2,42.8,125.4,0.4892,0.8266,0.39699999999999996
109.2,0.473,0.7778,23.2,50.2,104.4,0.42960000000000004,0.7475999999999999,0.34199999999999997
110.4,0.46180000000000004,0.7472,24.6,44.2,110.6,0.4702,0.7844,0.37979999999999997
115.0,0.5156,0.8126000000000001,29.0,46.8,113.6,0.4918000000000001,0.7162000000000001,0.3566
118.6,0.4643999999999999,0.7935999999999999,22.4,49.2,116.0,0.46440000000000003,0.8294,0.36300000000000004
101.8,0.4412,0.7596,23.8,40.8,109.8,0.46820000000000006,0.8,0.4298
108.4,0.4558000000000001,0.6774,21.0,40.6,111.4,0.47879999999999995,0.821,0.3736
118.2,0.5109999999999999,0.7898,26.2,37.0,118.6,0.5158,0.796,0.36960000000000004
116.6,0.5035999999999999,0.7584,24.8,44.0,105.8,0.4462,0.7468,0.3672000000000001
104.6,0.4208,0.7792,23.8,44.4,101.2,0.44060000000000005,0.7282,0.3734
108.8,0.46840000000000004,0.8384,25.4,45.0,106.8,0.4286,0.76,0.2838
106.0,0.4566,0.7312000000000001,23.4,39.2,119.8,0.5128,0.807,0.38639999999999997
112.4,0.47380000000000005,0.7314,24.0,45.6,102.8,0.4241999999999999,0.857,0.29480000000000006
108.2,0.48,0.775,22.6,44.6,111.0,0.43099999999999994,0.8847999999999999,0.3556
114.2,0.5178,0.8562,22.4,44.4,106.6,0.44299999999999995,0.6946,0.41859999999999997
110.4,0.46180000000000004,0.7472,24.6,41.6,118.6,0.4643999999999999,0.7935999999999999,0.3836
118.2,0.5109999999999999,0.7898,26.2,40.0,101.8,0.4412,0.7596,0.3174
108.8,0.46840000000000004,0.8384,25.4,45.0,109.2,0.473,0.7778,0.346
110.6,0.4702,0.7844,25.4,50.2,104.4,0.42960000000000004,0.7475999999999999,0.34199999999999997
125.4,0.4892,0.8266,28.6,45.0,106.8,0.4286,0.76,0.2838
115.0,0.5156,0.8126000000000001,29.0,44.2,108.2,0.48,0.775,0.367
108.8,0.4708,0.8565999999999999,25.2,49.2,116.0,0.46440000000000003,0.8294,0.36300000000000004
106.6,0.44299999999999995,0.6946,19.6,37.0,118.6,0.5158,0.796,0.36960000000000004
102.8,0.4241999999999999,0.857,23.8,41.0,116.6,0.5035999999999999,0.7584,0.3254
105.8,0.4462,0.7468,26.6,44.6,111.0,0.43099999999999994,0.8847999999999999,0.3556
101.2,0.44060000000000005,0.7282,23.8,46.2,106.0,0.4566,0.7312000000000001,0.33580000000000004
104.6,0.4208,0.7792,23.8,40.8,109.8,0.46820000000000006,0.8,0.4298
114.2,0.5178,0.8562,22.4,46.8,113.6,0.4918000000000001,0.7162000000000001,0.3566
111.4,0.47879999999999995,0.821,24.0,43.8,112.4,0.47380000000000005,0.7314,0.342
101.8,0.4412,0.7596,23.8,45.0,109.2,0.473,0.7778,0.346
110.6,0.4702,0.7844,25.4,43.0,108.8,0.46840000000000004,0.8384,0.3766
108.4,0.4558000000000001,0.6774,21.0,50.2,104.4,0.42960000000000004,0.7475999999999999,0.34199999999999997
116.0,0.46440000000000003,0.8294,29.8,44.2,108.2,0.48,0.775,0.367
102.8,0.4241999999999999,0.857,23.8,46.2,106.0,0.4566,0.7312000000000001,0.33580000000000004
118.2,0.5109999999999999,0.7898,26.2,40.8,109.8,0.46820000000000006,0.8,0.4298
125.4,0.4892,0.8266,28.6,41.2,115.0,0.5156,0.8126000000000001,0.38820000000000005
119.8,0.5128,0.807,30.6,45.0,106.8,0.4286,0.76,0.2838
110.4,0.46180000000000004,0.7472,24.6,41.6,118.6,0.4643999999999999,0.7935999999999999,0.3836
108.8,0.4708,0.8565999999999999,25.2,44.4,101.2,0.44060000000000005,0.7282,0.3734
106.6,0.44299999999999995,0.6946,19.6,44.0,105.8,0.4462,0.7468,0.3672000000000001
118.6,0.5158,0.796,30.8,41.0,116.6,0.5035999999999999,0.7584,0.3254
111.0,0.43099999999999994,0.8847999999999999,18.0,40.6,111.4,0.47879999999999995,0.821,0.3736
113.6,0.4918000000000001,0.7162000000000001,25.8,43.8,112.4,0.47380000000000005,0.7314,0.342
109.2,0.473,0.7778,23.2,43.0,108.8,0.46840000000000004,0.8384,0.3766
116.0,0.46440000000000003,0.8294,29.8,40.8,109.8,0.46820000000000006,0.8,0.4298
108.4,0.4558000000000001,0.6774,21.0,41.2,115.0,0.5156,0.8126000000000001,0.38820000000000005
104.6,0.4208,0.7792,23.8,41.0,116.6,0.5035999999999999,0.7584,0.3254
118.2,0.5109999999999999,0.7898,26.2,50.2,104.4,0.42960000000000004,0.7475999999999999,0.34199999999999997
106.6,0.44299999999999995,0.6946,19.6,41.0,108.8,0.4708,0.8565999999999999,0.382
106.0,0.4566,0.7312000000000001,23.4,41.6,118.6,0.4643999999999999,0.7935999999999999,0.3836
114.2,0.5178,0.8562,22.4,40.0,101.8,0.4412,0.7596,0.3174
108.2,0.48,0.775,22.6,45.6,102.8,0.4241999999999999,0.857,0.29480000000000006
111.4,0.47879999999999995,0.821,24.0,45.0,106.8,0.4286,0.76,0.2838
111.0,0.43099999999999994,0.8847999999999999,18.0,39.2,119.8,0.5128,0.807,0.38639999999999997
113.6,0.4918000000000001,0.7162000000000001,25.8,43.8,112.4,0.47380000000000005,0.7314,0.342
110.6,0.4702,0.7844,25.4,41.2,115.0,0.5156,0.8126000000000001,0.38820000000000005
101.2,0.44060000000000005,0.7282,23.8,37.0,118.6,0.5158,0.796,0.36960000000000004
125.4,0.4892,0.8266,28.6,44.0,108.4,0.4558000000000001,0.6774,0.379
108.2,0.48,0.775,22.6,40.0,101.8,0.4412,0.7596,0.3174
108.8,0.46840000000000004,0.8384,25.4,44.0,105.8,0.4462,0.7468,0.3672000000000001
114.2,0.5178,0.8562,22.4,46.2,110.4,0.46180000000000004,0.7472,0.3654
108.8,0.4708,0.8565999999999999,25.2,45.6,102.8,0.4241999999999999,0.857,0.29480000000000006
116.6,0.5035999999999999,0.7584,24.8,44.2,110.6,0.4702,0.7844,0.37979999999999997
105.8,0.4462,0.7468,26.6,45.0,109.2,0.473,0.7778,0.346
106.0,0.4566,0.7312000000000001,23.4,40.6,111.4,0.47879999999999995,0.821,0.3736
109.8,0.46820000000000006,0.8,21.8,41.6,118.2,0.5109999999999999,0.7898,0.3434
104.4,0.42960000000000004,0.7475999999999999,26.4,39.2,119.8,0.5128,0.807,0.38639999999999997
111.0,0.43099999999999994,0.8847999999999999,18.0,45.0,106.8,0.4286,0.76,0.2838
106.6,0.44299999999999995,0.6946,19.6,52.6,104.6,0.4208,0.7792,0.324
125.4,0.4892,0.8266,28.6,44.0,108.4,0.4558000000000001,0.6774,0.379
116.0,0.46440000000000003,0.8294,29.8,40.0,101.8,0.4412,0.7596,0.3174
102.8,0.4241999999999999,0.857,23.8,43.0,108.8,0.46840000000000004,0.8384,0.3766
118.6,0.5158,0.796,30.8,44.2,108.2,0.48,0.775,0.367
114.2,0.5178,0.8562,22.4,46.2,110.4,0.46180000000000004,0.7472,0.3654
118.6,0.4643999999999999,0.7935999999999999,22.4,43.8,112.4,0.47380000000000005,0.7314,0.342
119.8,0.5128,0.807,30.6,46.2,106.0,0.4566,0.7312000000000001,0.33580000000000004
105.8,0.4462,0.7468,26.6,44.2,110.6,0.4702,0.7844,0.37979999999999997
116.6,0.5035999999999999,0.7584,24.8,41.2,115.0,0.5156,0.8126000000000001,0.38820000000000005
111.0,0.43099999999999994,0.8847999999999999,18.0,45.0,106.8,0.4286,0.76,0.2838
118.2,0.5109999999999999,0.7898,26.2,45.0,109.2,0.473,0.7778,0.346
108.8,0.4708,0.8565999999999999,25.2,42.8,125.4,0.4892,0.8266,0.39699999999999996
101.2,0.44060000000000005,0.7282,23.8,49.2,116.0,0.46440000000000003,0.8294,0.36300000000000004
104.4,0.42960000000000004,0.7475999999999999,26.4,46.8,113.6,0.4918000000000001,0.7162000000000001,0.3566
101.8,0.4412,0.7596,23.8,41.0,108.8,0.4708,0.8565999999999999,0.382
101.2,0.44060000000000005,0.7282,23.8,46.2,110.4,0.46180000000000004,0.7472,0.3654
108.4,0.4558000000000001,0.6774,21.0,40.8,109.8,0.46820000000000006,0.8,0.4298
118.2,0.5109999999999999,0.7898,26.2,44.2,108.2,0.48,0.775,0.367
106.6,0.44299999999999995,0.6946,19.6,41.2,115.0,0.5156,0.8126000000000001,0.38820000000000005
104.6,0.4208,0.7792,23.8,45.0,109.2,0.473,0.7778,0.346
102.8,0.4241999999999999,0.857,23.8,43.0,108.8,0.46840000000000004,0.8384,0.3766
112.4,0.47380000000000005,0.7314,24.0,41.6,118.6,0.4643999999999999,0.7935999999999999,0.3836
118.6,0.5158,0.796,30.8,40.6,111.4,0.47879999999999995,0.821,0.3736
119.8,0.5128,0.807,30.6,45.0,106.8,0.4286,0.76,0.2838
113.6,0.4918000000000001,0.7162000000000001,25.8,40.2,114.2,0.5178,0.8562,0.4426
110.6,0.4702,0.7844,25.4,40.8,109.8,0.46820000000000006,0.8,0.4298
105.8,0.4462,0.7468,26.6,42.8,125.4,0.4892,0.8266,0.39699999999999996
116.0,0.46440000000000003,0.8294,29.8,44.6,111.0,0.43099999999999994,0.8847999999999999,0.3556
104.6,0.4208,0.7792,23.8,41.0,116.6,0.5035999999999999,0.7584,0.3254
106.0,0.4566,0.7312000000000001,23.4,43.8,112.4,0.47380000000000005,0.7314,0.342
104.4,0.42960000000000004,0.7475999999999999,26.4,40.2,114.2,0.5178,0.8562,0.4426
109.2,0.473,0.7778,23.2,44.4,101.2,0.44060000000000005,0.7282,0.3734
108.4,0.4558000000000001,0.6774,21.0,41.0,108.8,0.4708,0.8565999999999999,0.382
118.2,0.5109999999999999,0.7898,26.2,46.2,110.4,0.46180000000000004,0.7472,0.3654
110.6,0.4702,0.7844,25.4,44.0,105.8,0.4462,0.7468,0.3672000000000001
106.6,0.44299999999999995,0.6946,19.6,43.0,108.8,0.46840000000000004,0.8384,0.3766
102.8,0.4241999999999999,0.857,23.8,44.2,108.2,0.48,0.775,0.367
106.8,0.4286,0.76,24.8,44.6,111.0,0.43099999999999994,0.8847999999999999,0.3556
119.8,0.5128,0.807,30.6,37.0,118.6,0.5158,0.796,0.36960000000000004
115.0,0.5156,0.8126000000000001,29.0,40.6,111.4,0.47879999999999995,0.821,0.3736
113.6,0.4918000000000001,0.7162000000000001,25.8,41.6,118.6,0.4643999999999999,0.7935999999999999,0.3836
101.8,0.4412,0.7596,23.8,40.2,114.2,0.5178,0.8562,0.4426
116.0,0.46440000000000003,0.8294,29.8,41.0,116.6,0.5035999999999999,0.7584,0.3254
106.0,0.4566,0.7312000000000001,23.4,42.8,125.4,0.4892,0.8266,0.39699999999999996
112.4,0.47380000000000005,0.7314,24.0,50.2,104.4,0.42960000000000004,0.7475999999999999,0.34199999999999997
109.8,0.46820000000000006,0.8,21.8,37.0,118.6,0.5158,0.796,0.36960000000000004
119.8,0.5128,0.807,30.6,52.6,104.6,0.4208,0.7792,0.324
108.4,0.4558000000000001,0.6774,21.0,41.0,108.8,0.4708,0.8565999999999999,0.382
110.6,0.4702,0.7844,25.4,44.2,108.2,0.48,0.775,0.367
109.2,0.473,0.7778,23.2,41.6,118.2,0.5109999999999999,0.7898,0.3434
116.6,0.5035999999999999,0.7584,24.8,44.6,111.0,0.43099999999999994,0.8847999999999999,0.3556
106.8,0.4286,0.76,24.8,44.4,101.2,0.44060000000000005,0.7282,0.3734
108.8,0.46840000000000004,0.8384,25.4,42.8,125.4,0.4892,0.8266,0.39699999999999996
115.0,0.5156,0.8126000000000001,29.0,41.6,118.6,0.4643999999999999,0.7935999999999999,0.3836
110.4,0.46180000000000004,0.7472,24.6,46.8,113.6,0.4918000000000001,0.7162000000000001,0.3566
